character,line
Haley,We're leaving.
Phil,"See? That didn't take too long. Thank you, girls. Now, go and have a good time, all right?"
Alex,Bye.
Phil,"See? You don't need all the conflict. Note to Claire... if you want intense family drama, rent ""Spy Kids."" They save their parents' lives. You think they would've done that if they got yelled at all the time?"
Phil,Sweet and sour chicken! Girls! Get back h... Got to fix that step. Girls!
Alex,Did he just yell? Drive!
Haley,I'm trying!
Phil,You girls get back here right now!
Alex,Pretend you don't hear him.
Phil,I know you can hear me!
Alex,"Oh, my God, he's heading straight for the car!"
Haley,"Oh, my God! Aah!"
Phil,Stop this car!
Alex,"We're sorry, dad!"
Haley,We couldn't hear you!
Phil,"No more lies! You poked the bear, girls! You poked him!"
Gloria,"In handbags! No, vacation! I know! A home gym!"
Jay,"All right, Guillermo, your ambition is infectious. Clearly my wife needs to be inoculated. But I'm gonna be blunt."
Gloria,"Ay, no, no, you're not going to..."
Jay,"Yes, I am. Now, you wanted my honest business advice, right?"
Jay,Here it is. Your idea is not good.
Gloria,"No, what Jay means is that when..."
Jay,"No, what I mean is it stinks. Now, that's nothing against you. You've got charm, you've got ambition, and that's great. What you need is a better idea."
Jay,Any idea would be a better idea.
Gloria,"Ay, you made him cry."
Jay,"He's not crying. You're not crying, are you?"
Jay,Five? Five years?
Gloria,"Ay, Guillermo, I'm sorry. Why don't you stay for lunch? And... and we can all brainstorm your next idea."
Gloria,Why were you so tough with him? He's very sensitive.
Jay,Did you think that was a good idea?
Gloria,"Of course not! But I'm nice, and I put on the sugar jacket."
Jay,"Sugar coating is not gonna help him. He needed to hear what I said to him, even if it hurt a little bit. He's gonna thank me one day."
Gloria,Ay! Guillermo! Now I have to apologize.
Jay,Accepted.
Gloria,Not to you!
Claire,"What are you gonna get, Luke?"
Luke,I want a cheeseburger.
Claire,Yeah!
Luke,And I can't decide between French fries or onion rings.
Claire,"Get them both! How about you, Manny?"
Manny,"Um, do you have a skinless grilled chicken breast?"
Claire,"What, are you going to the ball, Cinderella? Live a little."
Manny,"I know Claire was trying to be fun, but that crossed the line."
Claire,Anything else? Who wants a milkshake? Milkshake? Milkshake? Three milkshakes.
Luke,"I didn't really want a milkshake. But after what she said to Manny, I didn't want to risk it."
Luke,"Mom, I don't feel good."
Claire,Did you finish your milkshake?
Luke,I think that was the problem.
Claire,Look who's a doctor now.
Manny,Maybe it was the pie.
Claire,"Oh, he's fine. Hey. Hey, who likes roller coasters?"
Luke,I need a bag.
Claire,"No. No, you're not gonna be sick, Luke. We're having fun."
Luke,"Okay. No, I really need a bag."
Claire,Take the lid off the cup.
Alex,I'm starving.
Haley,Me too. Say something.
Alex,"Um, dad? We haven't had lunch yet."
Phil,Neither have half the kids in Africa. Stop yapping and get back to work.
Alex,Why is he taping our laptops shut?
Haley,Because he's out of his mind.
Phil,"I'm not out of my mind! You took advantage, and you lost your computer privileges."
Haley,"Oh, come on, dad. We said we're sorry. Plus I can't get the stupid drain unclogged, anyway."
Phil,Stick that hanger down there.
Haley,"Ew, no!"
Phil,"Well, it's either that or we cut off all your hair, 'cause that's what caused the problem... thoughts? Good, because after you finish this room, you're gonna clean my bathroom, too, and you know how gross I can be."
Alex,Dad!
Haley,"Ew ! Oh, my gosh. Oh, my gosh!"
Alex,Ew! Gross!
Phil,All right. Settle down. It's hair.
Haley,"Oh, my God. I'm not cut out for this."
Mitchell,I spent all day nursing Cam.
Cameron,"Ohh. Hey, could you do the right one now?"
Mitchell,You mean the one we started with?
Cameron,Sure.
Mitchell,"I made soup. I made tea. Finally, it was the moment of truth."
Mitchell,"Cam, you know, I was thinking that... Cam, you can say no, but I was thinking about maybe going to that concert. Thank you. You're the best. I love you."
Jay,"Hey, you're back. What happened with your friend?"
Gloria,He's fine. You were right. He did appreciate your honesty.
Jay,How about that?
Gloria,He's gonna make big changes to his life.
Jay,Good.
Gloria,"He's going back to school. That means he has to go back to live with his sister, so that means that he had to get rid of the dog. But he's so much more realistic now."
Jay,See that?
Gloria,Mm.
Jay,"And there's a lesson in there for you, too, 'cause sometimes things go better when you just say no. No, no, no. What did you do?"
Gloria,Ay! He was going to take her to the pound.
Jay,But that's his business.
Gloria,"Ay, but look at her little face!"
Jay,No. You don't even want a dog.
Gloria,I know. I have a problem.
Jay,"Oh, crap, that's Manny. If he sees the dog, it's all over."
Gloria,I go lock the door.
Jay,"Oh, and that's the solution? Manny sleeps in the backyard till the dog dies of old age?"
Manny,"Hey, guys. I'm home. Boy, I think Claire's working through some stuff, because... Oh, my gosh! You got me a dog because of my perfect report card?"
Jay,Gloria?
Gloria,"Sorry, papi, no."
Jay,"The dog lives somewhere else, which is where she's going right now. Text me the address."
Gloria,Okay.
Manny,Can I at least take a moment with her to tell her goodbye?
Jay,Tell her goodbye? You just met her.
Gloria,I'm so sorry.
Claire,"Luke, honey, come back. I said I was sorry."
Luke,I'm 12. I need limits!
Phil,What happened?
Claire,"Oh, I made them drive too fast and eat like vikings, and then Luke threw up all over the car. I got to go clean that up."
Phil,"No, you don't. Girls! Grab your buckets and meet me by the car!"
Claire,They don't have to do that.
Phil,They do if I say so. I'm sorry. I swear I just told you to grab your buckets!
Alex,We haven't eaten all day.
Haley,We're hungry.
Phil,"Well, you won't be in a minute."
Claire,"Honey, you haven't fed them all day?"
Phil,"They're monsters, Claire... Deceitful, manipulative monsters... and they need to be broken."
Haley,He's crazy!
Luke,You know what?! Mom's the crazy one! She ran over my hand.
Claire,"We were having fun! Girls, go to the kitchen. Get something to eat. Phil, honey, this isn't working. Listen to me. You are not a good bad cop, and I am a very bad good cop. We need things to go back to the way they were."
Phil,Yeah. Yeah. I feel really shaky.
Claire,Mm-hmm.
Phil,I don't like being you.
Claire,Nobody does.
Cameron,Going somewhere?
Mitchell,Cam! You're up.
Cameron,"Didn't count on that, did you? Are you dropping Lily off at your sister's, or is she taking my ticket?"
Mitchell,"Okay, first of all, how are you standing? You drank enough of that cough syrup to put down a grizzly."
Cameron,"I'll tell you what's grisly. That is your behavior. Well, it's just a good thing I'm finding out now, instead of when I'm old and sick and really need you. Better start saving for some sort of home-healthcare plan, 'cause I'd hate for my broken hip and subsequent pneumonia to interfere with your evening plans."
Mitchell,"Okay, Cam, no, you're right. You're right. I have no defense. I am terrible. And the thing is, I knew I was terrible, and I was going anyway. I think maybe I tried to justify it by saying we're two different people. And you're more of a caregiver, and I have... other strengths. And that's what makes us such a good couple, you know? But... No, no. It's a cop-out. And I've been very selfish, and I need to do better, and I will. I swear on Lily's...diaper bag."
Jay,"Ah, wow. Ah, no place to go but up, huh? Don't look at me like that. We all got problems. This ain't gonna work, sweetie. That look ain't gonna work on me. Come on. Come on. Let's go."
Gloria,"I know it's old-fashioned, but I like a strong man, a man that can say no when I can't."
Jay,Not a word.
Manny,"Ay, yes!"
Gloria,"But instead, I have Jay."
Jay,I'm strong. But look at this face.
Gloria,"Maybe we are the way we are because of the people we're with. Or maybe we just pick the people we need. However it works, when you find each other, you should never let go. Do you two need some time alone?"
Cameron,Oh. Well... I must've dozed off.
Mitchell,"Yeah, you were out for quite a while."
Cameron,What have you been up to?
Mitchell,"I've just been sitting here, watching you,"
Cameron,Well I'm gonna go to bed.
Mitchell,Okay.
Cameron,Thanks for staying home with me.
Mitchell,"Well, you know, in sickness and in health, right?"
Cameron,"You're still blinking, sweetie."
Mitchell,"Oh, no. Oh, gosh. Well, this is... this is funny. I'm gonna tell you the funny thing about why this is, um... this is on."
Luke,Where are my mom and dad?
Phil,"And in this corner, finishing first in her class, delivering the commencement address, weighing in at... What do you weigh, honey?"
Alex,Dad!
Phil,"A healthy amount for a girl her age. Are you getting all this, buddy?"
Luke,Pure gold.
Phil,"She's the main brain, the cerebellum of the ball, Alex Dunphy!!"
Alex,"Oh, keep rolling, the news will want this footage when I eventually snap."
Haley,I thought Sanjay Patel was first in the class.
Alex,He was until he missed a few weeks and the robot he was building attacked him.
Phil,"It's happening, people. Our hubris will be our undoing."
Claire,"Sweetie, what do you say you and I go and get our nails done, huh?"
Alex,It's okay. I want to work on my speech.
Phil,"Been there. I remember the speech that won me treasurer of my high-school Spanish club. ""Mi nombre es Felipe. Yo voy a la escuela..."""
Claire,Felipe.
Phil,It was kind of a grande deal I was up against an actual Puerto Rican.
Claire,"Honey, are you sure? Because I think they can do school colors."
Alex,"I'm good, mom."
Claire,Okay.
Phil,"Family milestones always throw Claire for a loop. She holds it in, and then the next day, she has a total meltdown, and I have to pick up the pieces. Problem is, tomorrow, I'm supposed to go to Vegas with my buds, so... I need her to melt down today. Otherwise, what happens in Vegas won't happen to me because I won't be there."
Phil,"Emotional day, huh?"
Claire,Happy day.
Phil,Happy and sad.
Phil,"""Guys, I can't go to Vegas because my wife's freaking out!"" Trust me, that is not a phone call you want to make to a bunch of ex-college male cheerleaders. They will mock you with a hurtful, rhythmic taunt."
Gloria,Hello?
Jay,"Gloria, it's me."
Gloria,"Ay! How was the doctor? Can you pick up some bread on the way home, please?"
Jay,I'm home. My damn gate remote won't work. Could you press...
Manny,Hello?
Jay,...9?
Gloria,"Manny, it's okay."
Manny,What's okay? What's wrong? Where are you calling from?
Gloria,I'm not calling from. Jay is calling.
Manny,What's wrong with Jay?
Jay,My clicker won't work.
Manny,"Oh, my God, your heart's not working?! How could you tell us this over the phone?!"
