character,line
Gloria,"What? What happened to Manny?! Ay, somebody say something to me!"
Jay,"Gloria, it's okay. Come on in."
Gloria,Okay.
Jay,He was hanging from that bar up there.
Gloria,What? Why? What do you have on your head?
Manny,It's a weighted helmet to stretch me so I can get taller.
Gloria,Manny! Why do you have to get tall now?
Manny,"Love, mom. Why else? I lost Bella to Durkus because, in her words, ""he's tall."" Everybody else is getting taller but me. You think it's the coffee?"
Gloria,No. Maybe. But... but hanging downside up is not gonna help you.
Manny,The web site said it would.
Gloria,"Listen, Manny, you're already intelligent and beautiful and funny. If you get tall, you're going to have everything, and those poor boys are not gonna have anything to compete with you. Look at this. You have a mark on your head now. I'm gonna go get you some ice, okay?"
Manny,"That's a lot of pretty words, but they don't help me tomorrow."
Jay,"Sorry, kid. It's just one of those things. You get taller when you get taller. Why don't you get ready for bed? Ah, jeez. You know, when I was your age, I started working out to get the girls."
Manny,You think that would help?
Jay,"Yeah. So tomorrow, we start working out. Okay? Maybe I'll even show you a few pull-ups on, uh, this bad boy here, huh? You see that? Pretty soon, that's how strong... you're gonna be."
Luke,"Thanks, mom."
Claire,I don't want them to know I was here.
Luke,Okay.
Claire,"I can't. 'Cause I'm sick, remember? Sorry."
Claire,"I could, but I don't want to ruin it for you."
Claire,"Um... Scarlett is... really mad at Clark Gable because, um, he says so many bad things. And didn't he, um, burn down a farm or something?"
Claire,I had a hot toddy. Made one for my throat.
Claire,"Yeah, I-I just threw on the first thing I could find... when Luke called, and it was just right there on the chair."
Claire,"Okay. All right. Before we bust out the pitchforks and the torches, may I remind you that I've driven every one of your children home and Heimliched at least one, Bethenny."
Claire,I... friend. Gay friend. Gay.
Claire,"Yes, you are."
Claire,Are you serious right now?
Claire,"No, no. No, I have not."
Claire,"Bethenny, do not grab the Pinot."
Claire,That was... that was me safely objectifying a gay person.
Claire,"Oh, ease up, Holly. Okay, I lied. I lied, but I get one night to myself, and I just wanted to spend it with some fun gay people. It's not my fault this one decided to be straight."
Claire,Yeah.
Phil,"Please? Please, just listen to me for one second."
Haley,Go away! Stop following me!
Phil,"Oh, no, no, no, no. Officer, this is my daughter. Tell him."
Haley,"Tonight, I don't know who you are."
Phil,"She's... she's joking. I'm not dangerous. In fact, I-I-I helped to put all the lights on this path. 20 years ago, some friends and I took back the night. So... I- I think I just... I embarrassed her a little."
Haley,"""A little""? That sweatshirt embarrasses me ""a little."""
Haley,Tonight was insane. Why did you have to act like that?
Phil,"You were at that party. I see you talking to frat boys, and..."
Haley,"Isn't that why we're here, so I can experience college? I mean, what are you gonna do when I actually go?"
Phil,"I don't know. Freak out, I think. Look... your whole life, my job has been to protect you... a job I kinda love. Now I feel like I'm being forced into early retirement. I just needed to find you and make sure you were okay... for as long as I still get to do that."
Haley,Just like you... piss me off and then say something sweet. I'm not leaving until the fall.
Phil,Maybe by then I can figure out how to put a force field around you. I've been working on that one since the first time I tried to fasten you into your car seat. I pinched your chunky little thigh.
Haley,You know you basically just called me fat. So... is it really fun?
Phil,What? No!
Jay,We all struggle with limitations... Some we're willing to accept...
Cameron,"You know, I just wanna be home, reading on opposite ends of the sofa."
Jay,And some we're not.
Manny,I'm so embarrassed I did that.
Gloria,I'm just so happy that that was all it was.
Manny,Why? What'd you think I was doing?
Jay,It's never too late to grow in life.
Haley,"Oh, my God!"
Jay,"""Thanks to our patented lengthenator, you can increase your height by up to 4 inches."""
Gloria,I can't believe he would spend $50 on this thing.
Jay,"I know. He could've got a 2-year subscription to ""Playboy"" for that."
Gloria,"He's not getting the ""Playboy"" ever! He's a little boy!"
Cameron,Wouldn't it be great if we woke up tomorrow and our car had found its way home?
Mitchell,"Yeah, I feel that's not the way it's gonna happen."
Cameron,"Happened on the farm one time. A tornado scooped up one of our calves, dropped it who knows where. Six months later, a full-grown cow comes walking up the driveway... same markings, same moo. That night, we..."
Mitchell,We ate like kings.
Cameron,"Okay, I've told it before. Oh, my gosh! It's our car!"
Claire,Honey! What is all this?
Phil,Hey!
Haley,Hey mom! I'm trying to write a stupid college essay question and I really don't even know where to start.
Claire,"OK, what's the question? Tell me."
Haley,"""What's the biggest obstacle you ever had to overcome?"" Didn't my 3rd Grade teacher said I had like ADD or something?"
Claire,"Oh, no honey. She said you couldn't ADD. She put it that way because she also knew you couldn't S-P-E-O-L."
Haley,"Wait, slow down."
Claire,Sweetheart. What's this?
Phil,"We talked about this last week. I said I'm building Luke a treehouse, you said fine. You know? Sometimes I think you just turn me out."
Phil,"I never told her. She just would have said ""no."""
Claire,"I don't remember agreeing to this, Phil. This is like the time you backed down the driveway with a hang glider sticking out of the car."
Phil,"If you'd let me keep that, those geese would have followed me to the wetlands."
Claire,You would have died.
Phil,A hero.
Gloria,Why? Why we never have the picnic?
Jay,Who wants to sit on a blanket? There's no back support.
Gloria,It's majestic.
Gloria,"Jay hates the crowds, the beach, the rainbows."
Jay,Rainbows? It's just colors in the sky. Do we have to pull over every time and take a picture? Shame.
Gloria,Jay also hates running.
Mitchell,"Oh, thank you."
Cameron,Oh. What is this?
Cameron,"Oh, well, look. It's already working!"
Mitchell,"Cam, down. Down."
Cameron,"Oh, okay, maybe... maybe later. Did you hear that? Waitress is flirting with me."
Mitchell,"No, no. She's not flirting with you. She's... she's trolling for tips, okay? She totally knows you're gay."
Cameron,How would she know I'm gay?
Mitchell,"Uh, maybe it's the way you ordered a drink-a-doodle-doo."
Mitchell,Cam has this crazy theory that if he were straight... And Julia Roberts were single... They'd be dating.
Cameron,"It's not crazy. I met her once at an A.I.D.S. walk, and our chemistry was palpable."
Mitchell,"No, you handed her a bottle of water."
Cameron,And her fingers lingered.
Mitchell,Because you wouldn't let go.
Cameron,"I could totally pick up any woman in here. Crispin If by that, you mean lift her off the ground, then yes, I'll give you that."
Mitchell,Or you could be someone who just stepped out of a machine called the womanizer.
Cameron,"Okay, you know what? That's it. Pick anyone in here. If I can get their number, you do the laundry for a month. If I fail, I'll do it."
Mitchell,"Okay. I hate doing laundry. So, um... No, um... Oh, okay. Right here. Her."
Cameron,"Okay, great. Great. Just get rid of my flair... Crispin Whoa. Where did Cam go?"
Mitchell,I don't know. Where is he?
Gloria,"It sounds like so much fun. I love salsa dancing. Jay, let's go salsa dancing with them. Look. Why not?"
Jay,I just bought that pay-per-view fight. I tell you what... we'll compromise. We'll watch the fight. We'll eat salsa.
Gloria,"Ay, no, I wouldn't want to..."
Jay,All I hear is she could use a break.
Cameron,"Hey! Oh, my God! How are you?"
Cameron,Wow. Look at you. You look fantastic.
Cameron,How long has it been?
Cameron,Yeah.
Cameron,"Oh, let's see. I think it was at Dave's thing."
Cameron,"Oh, my God. I am so sorry. It was just a clever way to try to approach you. We don't know each other."
Cameron,"Oh, my God! That was genius! And mean! Now I know why we're old fake friends. Oh. Can I buy you a drink?"
Cameron,Cameron.
Cameron,"If she were a hot guy, I would never have been that smooth. It's ironic. Like the gift of the vagi."
Cameron,Thank you. Nice to meet you.
Cameron,"Bye! Wham, bam, thank you, Cam."
Mitchell,Seriously? You got her number?
Cameron,"Sure did. And all my shirts get ironed, and their seams should appear straight, just like their owner."
Luke,Should you be using screws instead of nails?
Phil,"America was built with nails, son."
Luke,So was that gazebo you built for our 4th of July party.
Phil,"I'm telling you, you are gonna love this bad boy. You know what can't climb trees?"
Luke,Raccoons?
Phil,"Worries. Raccoons can and will get up here, so don't leave any food, or they'll get territorial and attack."
Luke,Are you sure this is a good idea?
Phil,"Are you kidding me? You're gonna have so much fun hanging out up here with your buddies. Trust me, when you get older, it all changes."
Luke,Why?
Phil,"Well, life gets in the way. Did I just say ""wife gets in the way""? 'Cause sometimes I do that."
Luke,"Nope, you're good. And you have lots of friends."
Phil,"Yeah, I have work friends, and your mom and I have couples friends, and there are my college friends, but they're scattered all over the country. It's not the same as just shouting out to your neighborhood buddies, ""Hey, fellas! I'm up here in the tree house!"" Uhh! I got to fix that... board."
Haley,I can't do this.
Claire,Why are you so frustrated?
Haley,Because I've never had any obstacles to overcome.
Claire,"Oh, honey, that's not true."
Haley,Really? Name one.
Claire,Well... You're lactose-intolerant.
Haley,"Oh, ""dear college, cheese makes me gassy. See you in September."""
Claire,"Sweetie, you're not really starting your essays ""dear college,"" are you?"
Haley,"What difference does it make? I've lived a boring, sheltered, pathetic life."
Claire,I am sorry we have made things too easy and comfortable for you.
Haley,"Oh, you should be! It is all your fault! You have shielded me from everything interesting and dangerous!"
Claire,You are blaming me because I kept you from getting hurt?
Haley,Gaby's mom's a hoarder. That essay practically writes itself.
Claire,Maybe it is our fault. But did you ever consider there's a reason?
Haley,What are you talking about?
Claire,There's a reason why we were so easy on you.
Haley,I don't understand.
Claire,"Oh, honey, you're old enough now."
Haley,Old enough for what?
Claire,"The truth. Okay, come on. Gotta show you somethin'. We're gonna go for a ride."
Haley,"Mom, just tell me."
Claire,"You are my mom, right?"
Mitchell,"Oh, hey."
Cameron,I'm a bad man.
Mitchell,"Oh, no. What did you eat?"
Cameron,"Mitchell, remember the girl I met last night?"
Mitchell,How can I forget her? She's super famous for having the world's worst gay-dar.
Cameron,"How could I be so cavalier with her emotions? You know, we had a real connection. She gave me her number, and right now she's probably sitting by the phone waiting for me to call. I don't think you understand how charmed she was by me."
Mitchell,"Oh, my God. Where did you get all this self-confidence?"
Cameron,I won cutest baby at the 1974 Jasper county fair. People at the time said I could go gerber. You know what? I'm calling her.
Mitchell,What?
Cameron,"No, I can't carry this around. I have to come clean so she can move on with her life."
Mitchell,This is crazy. She is not waiting...
Cameron,"Hi. Katie. It's Cam. First ring. I was hoping I would call, too."
Mitchell,"Oh, smooth."
Cameron,"So listen, I forgot to mention something last night, and I'm... I'm actually not really quite sure how to say this."
Mitchell,I'm a gay guy.
Cameron,"Um, it's actually somewhat delicate."
