character,line
Mitchell,"I was doing you a favor. All right, just give me the cake. I'm hungry. No! Oh."
Cameron,"One, two, three, four. And skip, two, three, four. And turn, two, three, four."
Cameron,"Well, honey, if you spot the wall, then you won't get dizzy. Here, watch daddy, okay?"
Mitchell,How cool would it be if you turned into wonder woman right now?
Cameron,Can't even talk about it.
Mitchell,"Oh, it's the adoption agency."
Cameron,"Oh, my gosh. It is?! It is?! It is?!"
Mitchell,"Cam, you need to stop doing that. Last time, they were just calling to confirm our billing address. Hello? Uh-huh."
Cameron,"""Uh-huh"" what?"
Mitchell,Yep. Really?
Cameron,"""Really"" what?"
Mitchell,"That... that mother from Calexico, she picked us."
Cameron,She did?
Mitchell,Uh-huh. She... she went into early labor. She's having the baby today.
Cameron,She is?!
Mitchell,Uh-huh. We have to go to Calexico right now.
Cameron,We do?!
Mitchell,Just assume everything I say is the truth.
Cameron,"Okay, yeah."
Mitchell,"Okay. Oh, okay, yes. Well, thank you so much. Okay, bye. Um... we're getting a baby today."
Cameron,"Oh, my gosh! Oh, my gosh! Ohh!"
Mitchell,"Wait, wait, wait. What do we do about Lily's recital?"
Cameron,"Um... well, you know what? We'll... we'll just sit her down. We'll... we'll tell her. We'll... We'll give her a popsicle. She'll be fine."
Mitchell,"Yeah, l..."
Cameron,We have to do this.
Mitchell,"Okay, okay. Yeah, you're right um, all right, I'm gonna go dig up the old car seat. And listen, let's just... Take a deep breath before we tell anyone, okay?"
Cameron,Yeah.
Gloria,Jay! Manny! Good news! Mitch and Cam are getting a new baby today!
Jay,Really? That's fantastic.
Gloria,And it's Latino!
Jay,How's that giant fence working out for ya?
Gloria,It's Claire. Hello? Did you hear?
Mitchell,"Hey, Claire."
Claire,"You are driving to some California border town to adopt a baby, and I have to hear about it from Gloria?"
Mitchell,I was outside for two minutes.
Cameron,I kept it in as long as I could. We're having a baby!
Phil,"Oh, ho ho ho!"
Luke,What the heck is that?
Phil,What?!
Claire,We're back. We got Alex the cutest prom dress. Show your dad.
Phil,"Hey. Well, I don't like how far down that zipper goes, but on the plus side, it looks water-resistant."
Luke,I can't believe Haley's not going to the prom and Alex is.
Alex,What's that supposed to mean?
Phil,"I know I keep saying it, Haley, but you should be going. It's a major moment in a teenager's life, and you're missing it."
Haley,Proms are lame. It's just an excuse for dressed up dorks to ride in limos and hump each other.
Phil,Okay. Now I don't like the idea of Alex going.
Claire,"Sweetie, I think we're fine. It's... it's Alex."
Alex,What's that supposed to mean?
Luke,It means you're a geek.
Alex,You know what? You know what? I might just go crazy tonight and... and... and hook up all over him.
Claire,Mm-hmm. Okay.
Alex,Why are you laughing? That's not funny. I'm not even gonna wear my glasses!
Claire,Oh.
Phil,I feel better now.
Claire,Mm.
Haley,"All right, I'm going to the mall."
Claire,"Um, we need to talk, honey. We're worried about you. You haven't heard back from the college that wait-listed you, and all the rest of your friends have. And now you're just wasting time at the mall."
Haley,"For your information, I've already filled out and dropped off my community college application. And plus also I'm going to the mall because I have a job interview."
Phil,What?
Claire,Really?
Haley,"My guidance counselor suggested I take a gap year. You know, a year between high school and college were you take some courses, have some life experiences, and get inspired. And obviously, work at the GAP."
Jay,The first step in plane building... Organize the parts. You got your power plant. You got your fuselage. You got your control surfaces. What's that?
Manny,"A charcuterie. You got your prosciutto, your pancetta, your salami."
Jay,That's charcuterie? I've been avoiding that on menus for years. They're killing themselves with that name.
Gloria,They're here! They're here!
Mitchell,Hi! Thank you so much for doing this. Thank you. Thank you.
Gloria,Of course.
Cameron,"Okay, so her recital's at 6:00. That's the address. Here's her outfit. This is our camcorder. Get the whole show and some backstage color."
Manny,"Guys, you wanna take our charcuterie for the road?"
Jay,"Bup, bup, bup, bup. They're good. We may need that."
Mitchell,"Hello? Yeah, um... H-hold on one second, I think it's the baby's family. They're speaking Spanish. I..."
Cameron,"Hola, soy Cameron. ¿Cómo está? Uh, b... Excuse me. Could you s... Could you slow down just a little bit? What does frenético mean?"
Gloria,It's when...
Mitchell,Or just let her do it. Yeah. There you go.
Gloria,"Okay. Hello? Sí, sí. Yo los puedo ayudar..."
Cameron,I was doing fine.
Mitchell,"He thinks he's some sort of an expert because for the past two weeks, he's been watching this ridiculous Spanish soap opera."
Jay,"""Fire And Ice""? Don't say a word about the ending of last night's episode. G-Gloria watches that. You'll ruin it."
Gloria,"Sí. Van a estar esperando su llamada, muchísimas gracias. It was the mother's sister Juanita. She said that she doesn't know the exact hospital yet, but that she will call you, like, in the next hour."
Mitchell,"Oh, thank you, Gloria. I-I hate to ask this of you, but would you mind coming with us? We need someone who actually knows how to speak Spanish."
Cameron,Frío. Muy frío.
Gloria,"Ay, yes, of course! I would love to! Thank you! Thank you! I'm gonna grab my stuff, and we go, okay?"
Mitchell,"All right, sweetheart. All right, come here. Daddies gotta go, okay? All right."
Cameron,"Okay, we're so sorry we're missing your recital, sweetie. But you know what? You're getting a brand-new baby brother!"
Mitchell,"Cam, come on. Come on."
Cameron,"Mwah! Okay. All right, breathe, breathe, breathe."
Gloria,"Ciao, Jay! Ciao, Manny! I see you later, okay?"
Jay,What just happened here?
Manny,She's talking to you.
Jay,You wanna take that?
Phil,"Always keep the rhythm in your feet. Then we're gonna add just a little party in the shoulders. All right? Now let's get those arms going. No, no, no. Arms down here says, ""I'm white and I'm sorry,"" but arms up here says, ""You don't know what I am."""
Alex,I-I don't.
Haley,"You're never gonna believe it! You're never gonna believe it! You're never gonna believe it! Guess who got a job! I did! Oh, shoot. I just told you."
Claire,"Oh! Honey, congratulations!"
Phil,That's amazing!
Claire,You got a job! And what is all this?
Haley,I stopped by the grocery store to get some stuff for dinner.
Claire,You know where the grocery store is?
Haley,"Yes, mother. I'm celebrating by making dinner for me and Dylan tonight. Would you and dad like to join us?"
Claire,What's happening?
Phil,I don't know.
Haley,"Tonight at dinner, I'm telling my parents the biggest news of all. After graduation, I'm moving in with someone."
Jay,"Honey, you don't need to practice anymore. The turning, the jumping, the little bird thing... You've got it."
Jay,"Sweetie, please don't play with the pieces. I've told you, they're very delicate."
Manny,It's a model of a plane that was built for Amelia Earhart.
Jay,Because she wanted to fly around the world.
Jay,Because she problem needed to get away from her kids.
Jay,You know how to stop this?
Manny,"I'm on it. Lily, we really need you to let us concentrate for a few minutes, okay?"
Manny,"Um, now I'm flustered."
Claire,"Oh, you look adorable!"
Alex,"""Adorable""? I'm not a puppy."
Claire,"Oh, honey, it was meant as a compliment."
Phil,"Claire, I got this. Honey, you look super sexy."
Alex,Ew.
Phil,"Well, we tried everything."
Alex,"Oh, good-bye!"
Phil,"Wait! Wait, wait! We wanna meet this Casanova."
Alex,"Oh, no, parents aren't really his scene."
Claire,"Alex, open the door. We are going to get a picture."
Alex,Fine.
Alex,Thanks.
Phil,"Hi, buddy."
Claire,Hi.
Alex,"Yes, my bad boy prom date is gay. He just doesn't know it yet, so I'm basically his beard. Pre-beard. His stubble."
Phil,"Okay, say ""cheese""!"
Alex,Cheese.
Phil,"Okay, now one with flash."
Alex,Cheese.
Alex,"Okay, I think you got the picture."
Phil,"Well, you guys have fun."
Claire,"Do you want me to touch up your hair, honey?"
Gloria,"Ay, please stop driving the car like a snake. It's making me nauseating."
Mitchell,"Well, uh, if you want to switch places, there's plenty of room to stretch out back here."
Cameron,"Yeah, that's why we traded our old prius in for the new one. You know, bigger family, bigger backseat. You can fit two car seats and a prize- winning pig back there."
Mitchell,Please don't put a pig in the backseat with our children.
Cameron,"I'm not being literal. It's a unit of measurement we used on the farm. You know, like, ""that bed's a double-pigger."" Oh, uh, sorry. Maybe think about something else. You know, I missed ""Fire And Ice"" on Monday. What happened?"
Mitchell,My guess is a bunch of ridiculous plot turns done by overwrought actors who are impossibly good-looking.
Cameron,Don't listen to him.
Gloria,"Nothing, really. Antonio hired a hooker to marry his father so that he can get back the money, but the hooker ended up being his long lost sister, the former beauty queen."
Mitchell,"Oh. Well, I stand uncorrected."
Gloria,"Ay, please just drive straighter."
Cameron,"Oh, sorry. Are my pinkies up again? I... They do that when I get excited. Down, girls!"
Phil,"Well, Alex should be hitting the dance floor right about now. Must be fun."
Haley,"Really, dad, let it go."
Phil,"I'm sorry, sweetie. I'm just sad you're missing it. I can still totally picture my prom night. My date was Angela Wilkins. My dad dressed as a limo driver and spoke with a British accent. He even announced our arrival. ""Sir Philliam Dunphy and the Lady Wilkins!"""
Claire,Ahem.
Phil,All the cool kids were totally laughing with us.
Claire,"Oh, I'm just so glad we met after that."
Phil,"Oh. Me, too. Wonder what ever happened to Angela?"
Phil,"I haven't seen her in over 20 years, but that's what's special about prom. No matter what... The Lady Wilkins and I will always have that night."
Haley,"Oh, no, no, no! We got this. We'll clean."
Phil,Oh. Uh...
Claire,"Oh. You're cleaning up? What kind of day is this? Cam and Mitch get a new son, we get a new daughter."
Phil,"That was really fun, you guys."
Luke,I'm in. Just give me a heads-up.
Claire,"""Our place""?"
Haley,"Um, well, since I have a job now and I'm going to community college, uh, Dylan and I were thinking that, you know, we would get an apartment together."
Claire,What?
Luke,Are you doing sex?
Phil,"Luke, can we have a minute, please?"
Claire,Um...
